תאריך,יום,שעה (עגולה),מספר קו,שם הקו,route_id,כיוון,אלטרנטיבה,חברה (agency_name),סוג מסלול (route_type),עיר מוצא,תחנת מוצא,עיר יעד,תחנת יעד,כמות תחנות,אורך מסלול (קמ),זמן יציאה מתוכנן,זמן הגעה מתוכנן,משך מתוכנן (דק),משך בפועל (דק),הפרש (דק),מהירות מתוכננת (קמש),מהירות בפועל (קמש),מזהה SIRI
05/01/2024,שישי,06:00,149,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->איזור התעשיה כפר סבא-כפר סבא-21,7720,2,1,מטרופולין,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,כפר סבא,איזור התעשיה כפר סבא,36,26.969,06:00:00,06:50:59,51,64,13,31.7,25.3,58614802
05/01/2024,שישי,06:00,477,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->אליהו הנביא/מרים הנביאה-ראש העין-20,20753,2,0,אלקטרה אפיקים,אוטובוס,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,ראש העין,אליהו הנביא/מרים הנביאה,35,23.561,06:00:00,06:51:38,52,49,-3,27.2,28.9,58614803
05/01/2024,שישי,06:00,47,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/הפנינה-רעננה-2#,7700,2,#,מטרופולין,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,רעננה,מסוף רעננה/הפנינה,44,20.971,06:00:00,07:04:30,64,67,3,19.7,18.8,58614807
05/01/2024,שישי,06:00,90,יוסף לוי/הכובשים-תל אביב יפו<->השונית/יורדי ים-הרצליה-2#,7707,2,#,מטרופולין,אוטובוס,תל אביב יפו,יוסף לוי/הכובשים,הרצליה,השונית/יורדי ים,32,16.221,06:00:00,06:43:59,44,56,12,22.1,17.4,58614808
05/01/2024,שישי,06:00,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,5189,1,#,מטרופולין,אוטובוס,רעננה,מסוף רעננה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,44,22.294,06:00:00,06:56:59,57,72,15,23.5,18.6,58614813
05/01/2024,שישי,06:00,193,מסוף רדינג/רציפים-תל אביב יפו<->ת. רכבת הראשונים-ראשון לציון-1#,25434,1,#,אגד,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,ראשון לציון,ת. רכבת הראשונים,33,22.827,06:00:00,06:49:59,50,48,-2,27.4,28.5,58614825
05/01/2024,שישי,06:00,190,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->ת. רכבת הראשונים-ראשון לציון-2#,25433,2,#,אגד,אוטובוס,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,ראשון לציון,ת. רכבת הראשונים,28,18.812,06:00:00,06:44:11,44,46,2,25.7,24.5,58614826
05/01/2024,שישי,06:00,282,בית עלמין-ראש העין<->מסוף גולדה/הורדה-תל אביב יפו-10,2777,1,0,אלקטרה אפיקים,אוטובוס,ראש העין,בית עלמין,תל אביב יפו,מסוף גולדה/הורדה,46,32.437,06:00:00,07:01:59,62,66,4,31.4,29.5,58614832
05/01/2024,שישי,06:00,274,מסוף אונברסיטת ת''א-תל אביב יפו<->המלך חסן השני/בוסי סנט ג'ורג-קרית עקרון-1#,19602,1,#,אגד,אוטובוס,תל אביב יפו,מסוף אונברסיטת ת''א,קרית עקרון,המלך חסן השני/בוסי סנט ג'ורג,51,33.172,06:00:00,07:13:59,74,82,8,26.9,24.3,58614835
05/01/2024,שישי,06:00,608,ת. רכבת נתניה-נתניה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,21997,1,#,מטרופולין,אוטובוס,נתניה,ת. רכבת נתניה,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,40,35.274,06:00:00,07:15:46,76,77,1,27.8,27.5,58614850
05/01/2024,שישי,05:00,608,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. רכבת נתניה-נתניה-2#,21999,2,#,מטרופולין,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,נתניה,ת. רכבת נתניה,41,34.872,05:30:00,06:39:59,70,57,-13,29.9,36.7,58614852
05/01/2024,שישי,06:00,364,מסוף משה ארנס/רציפים-פתח תקווה<->מסוף גולדה/הורדה-תל אביב יפו-10,27998,1,0,אלקטרה אפיקים,אוטובוס,פתח תקווה,מסוף משה ארנס/רציפים,תל אביב יפו,מסוף גולדה/הורדה,42,17.63,06:00:00,06:51:59,52,52,0,20.3,20.3,58614866
05/01/2024,שישי,06:00,286,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->אוניברסיטת אריאל/כביש 31-אריאל-23,9275,2,3,תנופה,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,אריאל,אוניברסיטת אריאל/כביש 31,49,48.754,06:00:00,07:18:34,79,73,-6,37.0,40.1,58614878
05/01/2024,שישי,06:00,472,חבקוק/מרים הנביאה-ראש העין<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-10,14553,1,0,אלקטרה אפיקים,אוטובוס,ראש העין,חבקוק/מרים הנביאה,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,49,28.126,06:00:00,07:09:59,70,71,1,24.1,23.8,58614896
05/01/2024,שישי,06:00,405,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית ירושלים/הורדה-ירושלים-1#,6940,1,#,אגד,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,ירושלים,ת. מרכזית ירושלים/הורדה,5,50.631,06:00:00,06:50:40,51,44,-7,59.6,69.0,58614900
05/01/2024,שישי,06:00,635,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->בת חפר/שדרות עמק חפר-בת חפר-20,26479,2,0,קווים,אוטובוס,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,בת חפר,בת חפר/שדרות עמק חפר,31,45.919,06:00:00,06:55:43,56,71,15,49.2,38.8,58614932
05/01/2024,שישי,06:00,194,ת. רכבת הראשונים-ראשון לציון<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-2#,37122,2,#,אגד,אוטובוס,ראשון לציון,ת. רכבת הראשונים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,27,21.268,06:00:00,06:49:00,49,57,8,26.0,22.4,58614933
05/01/2024,שישי,06:00,460,בי''ס חב''ד ב' לבנים/יוספטל-לוד<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-10,10953,1,0,קווים,אוטובוס,לוד,בי''ס חב''ד ב' לבנים/יוספטל,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,26,24.655,06:00:00,06:37:59,38,52,14,38.9,28.4,58614942
05/01/2024,שישי,06:00,462,ארבע עונות/נירים-לוד<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-11,121,1,1,קווים,אוטובוס,לוד,ארבע עונות/נירים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,20,22.451,06:00:00,06:36:53,37,44,7,36.4,30.6,58614962
05/01/2024,שישי,06:00,480,ת. מרכזית ירושלים קומה 3/רציפים-ירושלים<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-3#,7023,3,#,אגד,אוטובוס,ירושלים,ת. מרכזית ירושלים קומה 3/רציפים,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,3,51.631,06:00:00,06:48:50,49,49,0,63.2,63.2,58614975
05/01/2024,שישי,06:00,11,מסוף הטייסים-תל אביב יפו<->קלצ'קין-תל אביב יפו-20,28855,2,0,דן,אוטובוס,תל אביב יפו,מסוף הטייסים,תל אביב יפו,קלצ'קין,28,10.339,06:00:00,06:33:01,33,45,12,18.8,13.8,58614976
05/01/2024,שישי,06:00,825,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת.מרכזית עפולה/הורדה-עפולה-1#,7068,1,#,אגד,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,עפולה,ת.מרכזית עפולה/הורדה,29,89.086,06:00:00,07:40:59,101,105,4,52.9,50.9,58614983
05/01/2024,שישי,06:00,826,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->חניון נוף הגליל-נוף הגליל-1#,7072,1,#,אגד,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,נוף הגליל,חניון נוף הגליל,75,113.69,06:00:00,08:14:59,135,159,24,50.5,42.9,58614984
05/01/2024,שישי,06:00,825,ת.מרכזית עפולה/רציפים-עפולה<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-2#,7070,2,#,אגד,אוטובוס,עפולה,ת.מרכזית עפולה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,31,89.284,06:00:00,07:47:59,108,110,2,49.6,48.7,58614985
05/01/2024,שישי,06:00,601,ת. רכבת נתניה-נתניה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,698,1,#,מטרופולין,אוטובוס,נתניה,ת. רכבת נתניה,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,47,33.278,06:00:00,07:12:23,72,74,2,27.7,27.0,58614990
05/01/2024,שישי,06:00,4,מסוף הטייסים-תל אביב יפו<->מסוף רדינג/הורדה-תל אביב יפו-20,2256,2,0,דן,אוטובוס,תל אביב יפו,מסוף הטייסים,תל אביב יפו,מסוף רדינג/הורדה,34,10.239,06:00:00,06:36:34,37,47,10,16.6,13.1,58614995
05/01/2024,שישי,06:00,4,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2255,1,0,דן,אוטובוס,תל אביב יפו,מסוף רדינג/רציפים,תל אביב יפו,מסוף הטייסים,33,10.605,06:00:00,06:36:59,37,42,5,17.2,15.2,58614996
05/01/2024,שישי,06:00,9,קריית חינוך-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2293,1,0,דן,אוטובוס,תל אביב יפו,קריית חינוך,תל אביב יפו,מסוף הטייסים,47,15.156,06:00:00,06:48:43,49,45,-4,18.6,20.2,58614997
05/01/2024,שישי,06:00,320,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. מרכזית אשדוד-אשדוד-2#,69,2,#,אלקטרה אפיקים,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,אשדוד,ת. מרכזית אשדוד,20,37.008,06:00:00,06:48:50,49,44,-5,45.3,50.5,58614998
05/01/2024,שישי,06:00,320,ת. מרכזית אשדוד/רציפים-אשדוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,68,1,#,אלקטרה אפיקים,אוטובוס,אשדוד,ת. מרכזית אשדוד/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,19,36.766,06:00:00,06:48:59,49,53,4,45.0,41.6,58614999
05/01/2024,שישי,06:00,178,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->גיבורי החיל/הנמל-יבנה-2#,40,2,#,אלקטרה אפיקים,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,יבנה,גיבורי החיל/הנמל,31,28.491,06:00:00,06:45:09,45,51,6,38.0,33.5,58615002
05/01/2024,שישי,06:00,280,ת. מרכזית אשדוד/רציפים-אשדוד<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-1#,50,1,#,אלקטרה אפיקים,אוטובוס,אשדוד,ת. מרכזית אשדוד/רציפים,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,16,38.15,06:00:00,06:50:06,50,55,5,45.8,41.6,58615004
05/01/2024,שישי,06:00,72,חניון אגד/חורשת היובל-חולון<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,9783,2,0,דן,אוטובוס,חולון,חניון אגד/חורשת היובל,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,41,14.753,06:00:00,06:47:59,48,65,17,18.4,13.6,58615007
05/01/2024,שישי,06:00,89,משמר הירדן/טורקוב-תל אביב יפו<->שדרות ירושלים/מפרץ שלמה-חולון-10,9785,1,0,דן,אוטובוס,תל אביב יפו,משמר הירדן/טורקוב,חולון,שדרות ירושלים/מפרץ שלמה,50,19.863,06:00:00,07:01:59,62,81,19,19.2,14.7,58615008
05/01/2024,שישי,06:00,451,ת. מרכזית רמלה/רציפים-רמלה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-10,11933,1,0,קווים,אוטובוס,רמלה,ת. מרכזית רמלה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,31,19.76,06:00:00,06:38:59,39,43,4,30.4,27.6,58615037
05/01/2024,שישי,06:00,500,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->מסוף שוהם-שוהם-20,11944,2,0,קווים,אוטובוס,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,שוהם,מסוף שוהם,32,27.594,06:00:00,06:48:06,48,53,5,34.5,31.2,58615041
05/01/2024,שישי,06:00,32,הרב שלמה גורן/מבטחים-גבעת שמואל<->מסוף עתידים-תל אביב יפו-20,23917,2,0,דן,אוטובוס,גבעת שמואל,הרב שלמה גורן/מבטחים,תל אביב יפו,מסוף עתידים,36,12.558,06:00:00,06:35:29,35,56,21,21.5,13.5,58615042
05/01/2024,שישי,06:00,116,מסוף אונברסיטת ת''א-תל אביב יפו<->מסוף קרית אונו-קרית אונו-10,34619,1,0,דן,אוטובוס,תל אביב יפו,מסוף אונברסיטת ת''א,קרית אונו,מסוף קרית אונו,32,17.276,06:00:00,06:46:53,47,51,4,22.1,20.3,58615043
05/01/2024,שישי,06:00,21,מסוף קדמה-רמת השרון<->מסוף כרמלית/הכרמל-תל אביב יפו-2#,23992,2,#,מטרופולין,אוטובוס,רמת השרון,מסוף קדמה,תל אביב יפו,מסוף כרמלית/הכרמל,47,19.216,06:00:00,07:04:53,65,62,-3,17.7,18.6,58615048
05/01/2024,שישי,06:00,21,מסוף כרמלית/הכרמל-תל אביב יפו<->מסוף קדמה-רמת השרון-1#,23991,1,#,מטרופולין,אוטובוס,תל אביב יפו,מסוף כרמלית/הכרמל,רמת השרון,מסוף קדמה,51,19.808,06:00:00,07:09:18,69,73,4,17.2,16.3,58615050
05/01/2024,שישי,06:00,605,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. מרכזית נתניה-נתניה-2#,712,2,#,מטרופולין,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,נתניה,ת. מרכזית נתניה,30,31.614,06:00:00,06:56:08,56,59,3,33.9,32.1,58615053
05/01/2024,שישי,06:00,605,ת. מרכזית נתניה/רציפים-נתניה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,711,1,#,מטרופולין,אוטובוס,נתניה,ת. מרכזית נתניה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,33,31.636,06:00:00,06:59:29,59,59,0,32.2,32.2,58615054
05/01/2024,שישי,06:00,116,מסוף קרית אונו-קרית אונו<->קלצ'קין-תל אביב יפו-20,34620,2,0,דן,אוטובוס,קרית אונו,מסוף קרית אונו,תל אביב יפו,קלצ'קין,32,17.044,06:00:00,06:45:29,45,52,7,22.7,19.7,58615055
05/01/2024,שישי,06:00,64,הרב עובדיה יוסף/שלום צלח-פתח תקווה<->מסוף כרמלית/הורדה-תל אביב יפו-10,17905,1,0,אלקטרה אפיקים,אוטובוס,פתח תקווה,הרב עובדיה יוסף/שלום צלח,תל אביב יפו,מסוף כרמלית/הורדה,52,18.984,06:00:00,06:58:59,59,73,14,19.3,15.6,58615073
05/01/2024,שישי,06:00,370,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת.מרכזית באר שבע/הורדה-באר שבע-1#,8170,1,#,מטרופולין,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,באר שבע,ת.מרכזית באר שבע/הורדה,6,90.546,06:00:00,07:26:03,86,84,-2,63.2,64.7,58615076
05/01/2024,שישי,06:00,28,מסוף גולדה/רציפים-תל אביב יפו<->מסוף קרית אונו-קרית אונו-10,27303,1,0,דן,אוטובוס,תל אביב יפו,מסוף גולדה/רציפים,קרית אונו,מסוף קרית אונו,47,14.44,06:00:00,06:44:59,45,62,17,19.3,14.0,58615089
05/01/2024,שישי,06:00,163,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. מרכזית ראשל''צ-ראשון לציון-1#,3313,1,#,אגד,אוטובוס,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,ראשון לציון,ת. מרכזית ראשל''צ,39,18.547,06:00:00,06:49:00,49,47,-2,22.7,23.7,58615092
05/01/2024,שישי,06:00,201,ת. מרכזית רחובות/רציפים-רחובות<->יוסף לוי/הכובשים-תל אביב יפו-2#,3356,2,#,אגד,אוטובוס,רחובות,ת. מרכזית רחובות/רציפים,תל אביב יפו,יוסף לוי/הכובשים,55,25.904,06:00:00,07:09:44,70,84,14,22.2,18.5,58615097
05/01/2024,שישי,06:00,201,יצחק אלחנן/הכובשים-תל אביב יפו<->ת. מרכזית רחובות/רציפים-רחובות-1#,3354,1,#,אגד,אוטובוס,תל אביב יפו,יצחק אלחנן/הכובשים,רחובות,ת. מרכזית רחובות/רציפים,54,25.856,06:00:00,07:07:30,68,84,16,22.8,18.5,58615099
05/01/2024,שישי,06:00,20,בית חולים בית רבקה-פתח תקווה<->מסוף אזורי חן-תל אביב יפו-10,23821,1,0,אלקטרה אפיקים,אוטובוס,פתח תקווה,בית חולים בית רבקה,תל אביב יפו,מסוף אזורי חן,55,19.552,06:00:00,07:02:59,63,79,16,18.6,14.8,58615108
