date,day,hour_rounded,line_num,line_name,route_id,direction,alternative,agency_name,route_type,origin_city,origin_station,destination_city,destination_station,number_of_stops,route_length_km,departure_time_planned,arrival_time_planned,duration_min_planned,duration_min_actual,duration_difference_min,speed_kmh_planned,speed_kmh_actual,SIRI_id
2024-01-05,Friday,7,44,מסוף עתידים-תל אביב יפו<->מסוף הלוחמים/משרד הרישוי-תל אביב יפו-10,25955,1,0,Dan,bus,תל אביב יפו,מסוף עתידים,תל אביב יפו,מסוף הלוחמים/משרד הרישוי,52,19.102,07:10:00,08:09:59,60,74.0,14.0,19.1,15.5,58621813
2024-01-05,Friday,7,13,בי''ח וולפסון-חולון<->בית ברבור/דרך ההגנה-תל אביב יפו-2#,36504,2,#,Metropolin,bus,חולון,בי''ח וולפסון,תל אביב יפו,בית ברבור/דרך ההגנה,44,12.751,07:15:00,08:11:59,57,57.0,0.0,13.4,13.4,58621817
2024-01-05,Friday,7,501,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->מסוף רעננה/דרך השרון-רעננה-2#,5193,2,#,Metropolin,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,רעננה,מסוף רעננה/דרך השרון,41,22.151,07:15:00,08:12:23,57,73.0,16.0,23.3,18.2,58621821
2024-01-05,Friday,7,531,לב הפארק/וייצמן-רעננה<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-1#,5224,1,#,Metropolin,bus,רעננה,לב הפארק/וייצמן,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,42,17.525,07:15:00,08:10:59,56,65.0,9.0,18.8,16.2,58621827
2024-01-05,Friday,7,277,מסוף רדינג/רציפים-תל אביב יפו<->המלך חסן השני/בוסי סנט ג'ורג-קרית עקרון-1#,24281,1,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,קרית עקרון,המלך חסן השני/בוסי סנט ג'ורג,37,28.564,07:15:00,08:20:59,66,80.0,14.0,26.0,21.4,58621834
2024-01-05,Friday,7,48,מסוף כרמלית/הכרמל-תל אביב יפו<->דפנה/התדהר-רעננה-2#,7704,2,#,Metropolin,bus,תל אביב יפו,מסוף כרמלית/הכרמל,רעננה,דפנה/התדהר,60,23.815,07:15:00,08:34:58,80,88.0,8.0,17.9,16.2,58621839
2024-01-05,Friday,7,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,5189,1,#,Metropolin,bus,רעננה,מסוף רעננה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,44,22.294,07:15:00,08:11:59,57,68.0,11.0,23.5,19.7,58621840
2024-01-05,Friday,7,193,ת. רכבת הראשונים-ראשון לציון<->מסוף רדינג/הורדה-תל אביב יפו-2#,25435,2,#,Egged,bus,ראשון לציון,ת. רכבת הראשונים,תל אביב יפו,מסוף רדינג/הורדה,35,23.169,07:15:00,08:06:59,52,64.0,12.0,26.7,21.7,58621845
2024-01-05,Friday,7,166,ת.רכבת תל אביב - סבידור/רציפים C-תל אביב יפו<->דרך מנחם בגין/קופת חולים-פתח תקווה-20,2739,2,0,Dan,bus,תל אביב יפו,ת.רכבת תל אביב - סבידור/רציפים C,פתח תקווה,דרך מנחם בגין/קופת חולים,34,18.462,07:15:00,07:59:59,45,48.0,3.0,24.6,23.1,58621846
2024-01-05,Friday,7,47,מסוף רעננה/הפנינה-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,7699,1,#,Metropolin,bus,רעננה,מסוף רעננה/הפנינה,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,42,20.613,07:15:00,08:18:59,64,77.0,13.0,19.3,16.1,58621856
2024-01-05,Friday,7,405,ת. מרכזית ירושלים קומה 3/רציפים-ירושלים<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-3#,6941,3,#,Egged,bus,ירושלים,ת. מרכזית ירושלים קומה 3/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,4,51.238,07:15:00,08:03:59,49,49.0,0.0,62.7,62.7,58621866
2024-01-05,Friday,7,115,מסוף קרית אונו-קרית אונו<->מסוף רדינג/הורדה-תל אביב יפו-10,27901,1,0,Metropolin,bus,קרית אונו,מסוף קרית אונו,תל אביב יפו,מסוף רדינג/הורדה,26,15.77,07:15:00,08:05:33,51,70.0,19.0,18.6,13.5,58621870
2024-01-05,Friday,7,11,מסוף אונברסיטת ת''א-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,28854,1,0,Dan,bus,תל אביב יפו,מסוף אונברסיטת ת''א,תל אביב יפו,מסוף הטייסים,28,9.579,07:15:00,07:46:59,32,43.0,11.0,18.0,13.4,58621908
2024-01-05,Friday,7,7,מסוף עתידים-תל אביב יפו<->בי''ח שיב''א/שדרות אהרון קציר-רמת גן-10,2278,1,0,Dan,bus,תל אביב יפו,מסוף עתידים,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,51,14.727,07:10:00,08:01:59,52,75.0,23.0,17.0,11.8,58621916
2024-01-05,Friday,7,7,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->מסוף וולפסון-חולון-10,2275,1,0,Dan,bus,תל אביב יפו,ת. רכבת אוניברסיטה/איסוף,חולון,מסוף וולפסון,53,16.716,07:15:00,08:08:59,54,71.0,17.0,18.6,14.1,58621917
2024-01-05,Friday,7,7,בי''ח וולפסון-חולון<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,2276,2,0,Dan,bus,חולון,בי''ח וולפסון,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,50,16.333,07:15:00,08:07:00,52,69.0,17.0,18.8,14.2,58621918
2024-01-05,Friday,7,312,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. מרכזית אשדוד-אשדוד-2#,60,2,#,Electra_Afikim,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,אשדוד,ת. מרכזית אשדוד,26,38.783,07:15:00,08:09:59,55,54.0,-1.0,42.3,43.1,58621920
2024-01-05,Friday,7,89,מסוף קריית שרת-חולון<->משמר הירדן/טורקוב-תל אביב יפו-20,9788,2,0,Dan,bus,חולון,מסוף קריית שרת,תל אביב יפו,משמר הירדן/טורקוב,49,19.583,07:15:00,08:13:59,59,70.0,11.0,19.9,16.8,58621922
2024-01-05,Friday,7,72,חניון אגד/חורשת היובל-חולון<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,9783,2,0,Dan,bus,חולון,חניון אגד/חורשת היובל,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,41,14.753,07:10:00,07:57:59,48,11.0,-37.0,18.4,80.5,58621924
2024-01-05,Friday,7,461,ת. מרכזית לוד/רציפים-לוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-10,11941,1,0,Kavim,bus,לוד,ת. מרכזית לוד/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,40,23.12,07:10:00,07:56:59,47,47.0,0.0,29.5,29.5,58621944
2024-01-05,Friday,7,605,ת. מרכזית נתניה/רציפים-נתניה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,711,1,#,Metropolin,bus,נתניה,ת. מרכזית נתניה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,33,31.636,07:15:00,08:14:29,59,62.0,3.0,32.2,30.6,58621949
2024-01-05,Friday,7,369,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-2#,8162,2,#,Metropolin,bus,באר שבע,ת.מרכזית באר שבע/רציפים בינעירוני,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,34,102.976,07:15:00,09:10:01,115,126.0,11.0,53.7,49.0,58621954
2024-01-05,Friday,7,369,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת.מרכזית באר שבע/הורדה-באר שבע-1#,8151,1,#,Metropolin,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,באר שבע,ת.מרכזית באר שבע/הורדה,35,102.691,07:15:00,09:23:59,129,125.0,-4.0,47.8,49.3,58621961
2024-01-05,Friday,7,28,מסוף קרית אונו-קרית אונו<->מסוף גולדה/הורדה-תל אביב יפו-20,27304,2,0,Dan,bus,קרית אונו,מסוף קרית אונו,תל אביב יפו,מסוף גולדה/הורדה,50,15.108,07:15:00,08:02:03,47,69.0,22.0,19.3,13.1,58621967
2024-01-05,Friday,7,238,דרך מנחם בגין/קופת חולים-פתח תקווה<->מסוף כרמלית/הורדה-תל אביב יפו-10,17826,1,0,Dan,bus,פתח תקווה,דרך מנחם בגין/קופת חולים,תל אביב יפו,מסוף כרמלית/הורדה,48,19.957,07:15:00,08:14:16,59,76.0,17.0,20.3,15.8,58621986
2024-01-05,Friday,7,61,הכובשים/דניאל-תל אביב יפו<->מסוף עמידר-רמת גן-10,2510,1,0,Dan,bus,תל אביב יפו,הכובשים/דניאל,רמת גן,מסוף עמידר,38,11.718,07:16:00,07:55:26,39,67.0,28.0,18.0,10.5,58622002
2024-01-05,Friday,7,61,מסוף עמידר-רמת גן<->מסוף כרמלית/הורדה-תל אביב יפו-20,2512,2,0,Dan,bus,רמת גן,מסוף עמידר,תל אביב יפו,מסוף כרמלית/הורדה,35,11.29,07:16:00,07:55:59,40,54.0,14.0,16.9,12.5,58622003
2024-01-05,Friday,7,172,מסוף רדינג/רציפים-תל אביב יפו<->חניון תמנע-חולון-10,9808,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,חולון,חניון תמנע,53,17.211,07:16:00,08:14:59,59,90.0,31.0,17.5,11.5,58622007
2024-01-05,Friday,7,125,קריית חינוך-תל אביב יפו<->ת.רק''ל הקוממיות/דרך בגין-בת ים-10,2961,1,0,Dan,bus,תל אביב יפו,קריית חינוך,בת ים,ת.רק''ל הקוממיות/דרך בגין,57,19.872,07:16:00,08:21:59,66,79.0,13.0,18.1,15.1,58622008
2024-01-05,Friday,7,320,ת. מרכזית אשדוד/רציפים-אשדוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,68,1,#,Electra_Afikim,bus,אשדוד,ת. מרכזית אשדוד/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,19,36.766,07:15:00,08:03:59,49,43.0,-6.0,45.0,51.3,58622023
2024-01-05,Friday,7,451,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. מרכזית רמלה/הורדה-רמלה-20,11934,2,0,Kavim,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,רמלה,ת. מרכזית רמלה/הורדה,29,19.769,07:15:00,07:50:59,36,43.0,7.0,32.9,27.6,58622025
2024-01-05,Friday,7,60,מסוף עמידר-רמת גן<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,2509,2,0,Dan,bus,רמת גן,מסוף עמידר,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,23,8.623,07:17:00,07:46:20,29,41.0,12.0,17.8,12.6,58622034
2024-01-05,Friday,7,57,איצטדיון וינטר-רמת גן<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,2504,2,0,Dan,bus,רמת גן,איצטדיון וינטר,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,37,12.194,07:15:00,08:01:03,46,58.0,12.0,15.9,12.6,58622035
2024-01-05,Friday,7,5,משרד הרישוי/הלוחמים-חולון<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2261,2,0,Dan,bus,חולון,משרד הרישוי/הלוחמים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,34,11.329,07:16:00,07:57:59,42,69.0,27.0,16.2,9.9,58622059
2024-01-05,Friday,7,60,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->מסוף עמידר-רמת גן-10,2508,1,0,Dan,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,רמת גן,מסוף עמידר,24,8.881,07:18:00,07:48:28,30,40.0,10.0,17.8,13.3,58622072
2024-01-05,Friday,7,82,הכובשים/דניאל-תל אביב יפו<->בית רבקה-פתח תקווה-20,2567,2,0,Dan,bus,תל אביב יפו,הכובשים/דניאל,פתח תקווה,בית רבקה,44,15.191,07:18:00,08:05:59,48,76.0,28.0,19.0,12.0,58622074
2024-01-05,Friday,7,40,חניון אגד/חורשת היובל-חולון<->ת. רכבת אוניברסיטה/הורדה-תל אביב יפו-20,2450,2,0,Dan,bus,חולון,חניון אגד/חורשת היובל,תל אביב יפו,ת. רכבת אוניברסיטה/הורדה,47,18.185,07:18:00,08:15:06,57,75.0,18.0,19.1,14.5,58622080
2024-01-05,Friday,7,472,חבקוק/מרים הנביאה-ראש העין<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-10,14553,1,0,Electra_Afikim,bus,ראש העין,חבקוק/מרים הנביאה,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,49,28.126,07:15:00,08:24:59,70,80.0,10.0,24.1,21.1,58622088
2024-01-05,Friday,7,4,מסוף הטייסים-תל אביב יפו<->מסוף רדינג/הורדה-תל אביב יפו-20,2256,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,מסוף רדינג/הורדה,34,10.239,07:18:00,07:54:34,37,53.0,16.0,16.6,11.6,58622092
2024-01-05,Friday,7,5,ת. רכבת תל אביב סבידור/על פרשת דרכים-תל אביב יפו<->מסוף הלוחמים/משרד הרישוי-תל אביב יפו-10,2259,1,0,Dan,bus,תל אביב יפו,ת. רכבת תל אביב סבידור/על פרשת דרכים,תל אביב יפו,מסוף הלוחמים/משרד הרישוי,35,10.959,07:14:00,07:59:04,45,60.0,15.0,14.6,11.0,58622093
2024-01-05,Friday,7,4,מסוף רדינג/רציפים-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2255,1,0,Dan,bus,תל אביב יפו,מסוף רדינג/רציפים,תל אביב יפו,מסוף הטייסים,33,10.605,07:18:00,07:54:59,37,55.0,18.0,17.2,11.6,58622094
2024-01-05,Friday,7,142,מסוף עתידים-תל אביב יפו<->מסוף בית העלמין/הורדה-בת ים-10,9802,1,0,Dan,bus,תל אביב יפו,מסוף עתידים,בת ים,מסוף בית העלמין/הורדה,54,18.168,07:15:00,08:14:36,60,72.0,12.0,18.2,15.1,58622108
2024-01-05,Friday,7,24,מסוף כרמלית/הכרמל-תל אביב יפו<->מסוף קדמה-רמת השרון-1#,22825,1,#,Metropolin,bus,תל אביב יפו,מסוף כרמלית/הכרמל,רמת השרון,מסוף קדמה,56,19.678,07:10:00,08:16:59,67,16.0,-51.0,17.6,73.8,58622121
2024-01-05,Friday,7,238,הכובשים/דניאל-תל אביב יפו<->דרך מנחם בגין/קופת חולים-פתח תקווה-20,17827,2,0,Dan,bus,תל אביב יפו,הכובשים/דניאל,פתח תקווה,דרך מנחם בגין/קופת חולים,47,19.82,07:15:00,08:15:59,61,95.0,34.0,19.5,12.5,58622131
2024-01-05,Friday,7,300,ת. מרכזית אשקלון רציפים/בינעירוני-אשקלון<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-2#,7395,2,#,Egged,bus,אשקלון,ת. מרכזית אשקלון רציפים/בינעירוני,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,15,53.662,07:20:00,08:24:59,65,62.0,-3.0,49.5,51.9,58622156
2024-01-05,Friday,7,300,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת.מרכזית אשקלון/הורדה-אשקלון-1#,7393,1,#,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,אשקלון,ת.מרכזית אשקלון/הורדה,18,53.817,07:20:00,08:15:59,56,58.0,2.0,57.7,55.7,58622157
2024-01-05,Friday,7,70,בי''ח שיב''א/שדרות אהרון קציר-רמת גן<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2544,2,0,Dan,bus,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,22,10.91,07:20:00,07:46:36,27,30.0,3.0,24.2,21.8,58622165
2024-01-05,Friday,7,65,מסוף כרמלית-תל אביב יפו<->בי''ח שיב''א/שדרות אהרון קציר-רמת גן-10,2524,1,0,Dan,bus,תל אביב יפו,מסוף כרמלית,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,41,14.005,07:20:00,08:08:59,49,54.0,5.0,17.1,15.6,58622167
2024-01-05,Friday,7,2,משמר הירדן/טורקוב-תל אביב יפו<->פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב-תל אביב יפו-10,27081,1,0,Dan,bus,תל אביב יפו,משמר הירדן/טורקוב,תל אביב יפו,פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב,51,17.771,07:20:00,08:19:59,60,71.0,11.0,17.8,15.0,58622179
2024-01-05,Friday,7,42,מסוף עתידים-תל אביב יפו<->ת.רק''ל הקוממיות/דרך בגין-בת ים-10,2454,1,0,Dan,bus,תל אביב יפו,מסוף עתידים,בת ים,ת.רק''ל הקוממיות/דרך בגין,54,19.491,07:20:00,08:22:59,63,85.0,22.0,18.6,13.8,58622201
2024-01-05,Friday,7,42,ת.רק''ל הקוממיות/דרך בגין-בת ים<->מסוף עתידים-תל אביב יפו-20,2457,2,0,Dan,bus,בת ים,ת.רק''ל הקוממיות/דרך בגין,תל אביב יפו,מסוף עתידים,51,19.392,07:20:00,08:26:59,67,87.0,20.0,17.4,13.4,58622202
2024-01-05,Friday,7,266,בית רבקה-פתח תקווה<->מסוף עתידים-תל אביב יפו-10,16214,1,0,Dan,bus,פתח תקווה,בית רבקה,תל אביב יפו,מסוף עתידים,36,13.125,07:15:00,07:52:31,38,51.0,13.0,20.7,15.4,58622204
2024-01-05,Friday,7,55,מסוף רדינג/רציפים-תל אביב יפו<->מסוף קרית אונו-קרית אונו-10,974,1,0,Metropolin,bus,תל אביב יפו,מסוף רדינג/רציפים,קרית אונו,מסוף קרית אונו,53,17.077,07:15:00,08:12:08,57,69.0,12.0,18.0,14.8,58622223
2024-01-05,Friday,7,910,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית חוף הכרמל/הורדה-חיפה-1#,7189,1,#,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,חיפה,ת. מרכזית חוף הכרמל/הורדה,23,84.845,07:20:00,08:45:43,86,77.0,-9.0,59.2,66.1,58622226
2024-01-05,Friday,7,909,ת. מרכזית נהריה/רציפים-נהריה<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-2נ,7188,2,נ,Egged,bus,נהריה,ת. מרכזית נהריה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,19,111.945,07:20:00,09:28:13,128,131.0,3.0,52.5,51.3,58622227
2024-01-05,Friday,7,909,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית נהריה/הורדה-נהריה-1#,7186,1,#,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,נהריה,ת. מרכזית נהריה/הורדה,13,112.003,07:20:00,09:24:59,125,128.0,3.0,53.8,52.5,58622228
2024-01-05,Friday,7,59,החרושת/מעלה המגדל-אור יהודה<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-20,986,2,0,Kavim,bus,אור יהודה,החרושת/מעלה המגדל,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,43,15.138,07:20:00,08:04:15,44,66.0,22.0,20.6,13.8,58622229
2024-01-05,Friday,7,68,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->מסוף קרית אונו-קרית אונו-10,987,1,0,Metropolin,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,קרית אונו,מסוף קרית אונו,43,18.865,07:15:00,08:04:41,50,76.0,26.0,22.6,14.9,58622230
2024-01-05,Friday,7,910,ת. מרכזית חוף הכרמל/רציפים בינעירוני-חיפה<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-2#,7192,2,#,Egged,bus,חיפה,ת. מרכזית חוף הכרמל/רציפים בינעירוני,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,22,84.623,07:20:00,08:50:08,90,78.0,-12.0,56.4,65.1,58622231
2024-01-05,Friday,7,19,מסוף אבי האסירים-ראשון לציון<->מסוף כרמלית/הורדה-תל אביב יפו-10,2340,1,0,Dan,bus,ראשון לציון,מסוף אבי האסירים,תל אביב יפו,מסוף כרמלית/הורדה,46,17.556,07:20:00,08:18:59,59,66.0,7.0,17.9,16.0,58622234
2024-01-05,Friday,7,17,בי''ח וולפסון-חולון<->יוסף לוי/הכובשים-תל אביב יפו-20,2327,2,0,Dan,bus,חולון,בי''ח וולפסון,תל אביב יפו,יוסף לוי/הכובשים,23,6.333,07:20:00,07:45:36,26,33.0,7.0,14.6,11.5,58622236
2024-01-05,Friday,7,18,ת.רכבת תל אביב - סבידור/רציפים C-תל אביב יפו<->מסוף בית העלמין/הורדה-בת ים-10,2328,1,0,Dan,bus,תל אביב יפו,ת.רכבת תל אביב - סבידור/רציפים C,בת ים,מסוף בית העלמין/הורדה,44,13.55,07:20:00,08:04:40,45,64.0,19.0,18.1,12.7,58622238
2024-01-05,Friday,7,18,מסוף בית העלמין/איסוף-בת ים<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2332,2,0,Dan,bus,בת ים,מסוף בית העלמין/איסוף,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,42,13.175,07:20:00,08:05:56,46,63.0,17.0,17.2,12.5,58622240
2024-01-05,Friday,7,189,מסוף קריית שרת-חולון<->מסוף עתידים-תל אביב יפו-20,9813,2,0,Dan,bus,חולון,מסוף קריית שרת,תל אביב יפו,מסוף עתידים,56,21.341,07:20:00,08:27:53,68,82.0,14.0,18.8,15.6,58622245
2024-01-05,Friday,7,142,מסוף בית העלמין/איסוף-בת ים<->מסוף עתידים-תל אביב יפו-20,9803,2,0,Dan,bus,בת ים,מסוף בית העלמין/איסוף,תל אביב יפו,מסוף עתידים,56,18.498,07:20:00,08:20:59,61,84.0,23.0,18.2,13.2,58622247
2024-01-05,Friday,7,161,קהילות יעקב/רבי יוסף צבי רימון-בני ברק<->מסוף כרמלית/הורדה-תל אביב יפו-20,9807,2,0,Dan,bus,בני ברק,קהילות יעקב/רבי יוסף צבי רימון,תל אביב יפו,מסוף כרמלית/הורדה,38,11.849,07:20:00,08:04:01,44,65.0,21.0,16.2,10.9,58622248
2024-01-05,Friday,7,172,חניון תמנע-חולון<->מסוף רדינג/הורדה-תל אביב יפו-20,9809,2,0,Dan,bus,חולון,חניון תמנע,תל אביב יפו,מסוף רדינג/הורדה,55,16.963,07:20:00,08:20:11,60,72.0,12.0,17.0,14.1,58622249
2024-01-05,Friday,7,126,חניון חולון/תחנת מוצא-חולון<->מסוף אזורי חן-תל אביב יפו-1#,9866,1,#,Metropolin,bus,חולון,חניון חולון/תחנת מוצא,תל אביב יפו,מסוף אזורי חן,52,18.813,07:20:00,08:20:59,61,87.0,26.0,18.5,13.0,58622252
2024-01-05,Friday,7,126,מסוף אזורי חן-תל אביב יפו<->חניון אגד/דן שומרון-חולון-2#,9867,2,#,Metropolin,bus,תל אביב יפו,מסוף אזורי חן,חולון,חניון אגד/דן שומרון,53,18.392,07:20:00,08:22:08,62,93.0,31.0,17.8,11.9,58622253
2024-01-05,Friday,7,71,קריית חינוך-תל אביב יפו<->דוד סחרוב/אברהם בר-ראשון לציון-1#,9844,1,#,Egged,bus,תל אביב יפו,קריית חינוך,ראשון לציון,דוד סחרוב/אברהם בר,46,19.673,07:20:00,08:18:40,59,70.0,11.0,20.0,16.9,58622256
2024-01-05,Friday,7,171,מסוף אזורי חן-תל אביב יפו<->חניון אגד/דן שומרון-חולון-1#,9872,1,#,Egged,bus,תל אביב יפו,מסוף אזורי חן,חולון,חניון אגד/דן שומרון,41,18.291,07:20:00,08:12:59,53,85.0,32.0,20.7,12.9,58622261
2024-01-05,Friday,7,53,קהילות יעקב/רבי יוסף צבי רימון-בני ברק<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,25958,2,0,Dan,bus,בני ברק,קהילות יעקב/רבי יוסף צבי רימון,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,26,9.682,07:20:00,07:52:33,33,51.0,18.0,17.6,11.4,58622262
2024-01-05,Friday,7,44,משרד הרישוי/הלוחמים-חולון<->מסוף עתידים-תל אביב יפו-20,25956,2,0,Dan,bus,חולון,משרד הרישוי/הלוחמים,תל אביב יפו,מסוף עתידים,51,19.522,07:20:00,08:21:01,61,86.0,25.0,19.2,13.6,58622263
2024-01-05,Friday,7,271,מסוף קריית שרת-חולון<->קלצ'קין-תל אביב יפו-2#,9880,2,#,Egged,bus,חולון,מסוף קריית שרת,תל אביב יפו,קלצ'קין,40,17.087,07:20:00,08:07:59,48,69.0,21.0,21.4,14.9,58622264
2024-01-05,Friday,7,111,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->שדרות החשמונאים/לב העיר-מודיעין מכבים רעות-20,11179,2,0,Kavim,bus,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,מודיעין מכבים רעות,שדרות החשמונאים/לב העיר,21,33.336,07:20:00,08:01:59,42,49.0,7.0,47.6,40.8,58622266
2024-01-05,Friday,7,111,ת. מרכזית מודיעין מכבים רעות-מודיעין מכבים רעות<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-10,11178,1,0,Kavim,bus,מודיעין מכבים רעות,ת. מרכזית מודיעין מכבים רעות,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,16,32.937,07:20:00,08:01:01,41,45.0,4.0,48.2,43.9,58622267
2024-01-05,Friday,7,852,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. רכבת קיסריה פרדס חנה-פרדס חנה כרכור-1ז,5304,1,ז,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,פרדס חנה כרכור,ת. רכבת קיסריה פרדס חנה,60,60.809,07:20:00,08:46:25,86,99.0,13.0,42.4,36.9,58622270
2024-01-05,Friday,7,73,חניון תמנע-חולון<->מסוף כרמלית/הורדה-תל אביב יפו-20,26984,2,0,Dan,bus,חולון,חניון תמנע,תל אביב יפו,מסוף כרמלית/הורדה,51,16.128,07:20:00,08:18:40,59,77.0,18.0,16.4,12.6,58622277
2024-01-05,Friday,7,531,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->קרית הספורט/וייצמן-רעננה-2#,5226,2,#,Metropolin,bus,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,רעננה,קרית הספורט/וייצמן,41,17.484,07:20:00,08:14:59,55,65.0,10.0,19.1,16.1,58622288
2024-01-05,Friday,7,567,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->תחנה מרכזית כפ''ס/הורדה-כפר סבא-2#,5252,2,#,Metropolin,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,כפר סבא,תחנה מרכזית כפ''ס/הורדה,26,21.012,07:20:00,08:00:58,41,50.0,9.0,30.7,25.2,58622290
2024-01-05,Friday,7,567,תחנה מרכזית כפ''ס/רציפים-כפר סבא<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,5250,1,#,Metropolin,bus,כפר סבא,תחנה מרכזית כפ''ס/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,24,21.08,07:20:00,08:03:16,43,58.0,15.0,29.4,21.8,58622291
